path=/Users/pabloherrero/sabat/xps_spectra/FBI_Cu/G2_Cu/2022_06_30_G2SL/20220630_Cu_G2SL_subl_90min.xy
delimiters=([44, 1015, 1126, 1257, 1417, 1562, 1748, 1863, 1983, 2067, 3502, 3622], [941, 81, 101, 130, 115, 156, 85, 90, 54, 1405, 90, 7018], ['survey', 'C_1s(2)', 'Si_2p', 'Na_1s', 'F_1s', 'Ba_3d5/2', 'O_1s', 'N_1s', 'Si_2s', 'survey_(2)', 'C_1s', 'survey_hd'])
name=Cu_G2SL_subl_90min
label=20220630_Cu_G2SL_subl_90min
date=20.22.0630
other_meta=Cu_G2SL_subl_90min
area=
fit={}
color=
dfx=
range,survey,survey,C_1s(2),C_1s(2),Si_2p,Si_2p,Na_1s,Na_1s,F_1s,F_1s,Ba_3d5/2,Ba_3d5/2,O_1s,O_1s,N_1s,N_1s,Si_2s,Si_2s,survey_(2),survey_(2),C_1s,C_1s,survey_hd,survey_hd,C_1s_bg,C_1s_bg,O_1s_bg,O_1s_bg,N_1s_bg,N_1s_bg,Si_2p_bg,Si_2p_bg,Si_2s_bg,Si_2s_bg
properties,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts,energy,counts
5570,,,,,,,,,,,,,,,,,,,,,,,286.0,9.1618243,,,,,,,,,,
5571,,,,,,,,,,,,,,,,,,,,,,,285.8,10.052441,,,,,,,,,,
5572,,,,,,,,,,,,,,,,,,,,,,,285.6,8.602049,,,,,,,,,,
5573,,,,,,,,,,,,,,,,,,,,,,,285.4,9.992836,,,,,,,,,,
5574,,,,,,,,,,,,,,,,,,,,,,,285.2,11.528894,,,,,,,,,,
5575,,,,,,,,,,,,,,,,,,,,,,,285.0,11.082585,,,,,,,,,,
5576,,,,,,,,,,,,,,,,,,,,,,,284.8,8.546999,,,,,,,,,,
5577,,,,,,,,,,,,,,,,,,,,,,,284.6,7.2772288,,,,,,,,,,
5578,,,,,,,,,,,,,,,,,,,,,,,284.4,6.856582,,,,,,,,,,
5579,,,,,,,,,,,,,,,,,,,,,,,284.2,5.4747736,,,,,,,,,,
5580,,,,,,,,,,,,,,,,,,,,,,,284.0,5.4747426,,,,,,,,,,
5581,,,,,,,,,,,,,,,,,,,,,,,283.8,5.3640792,,,,,,,,,,
5582,,,,,,,,,,,,,,,,,,,,,,,283.6,5.2167119,,,,,,,,,,
5583,,,,,,,,,,,,,,,,,,,,,,,283.4,4.629278,,,,,,,,,,
5584,,,,,,,,,,,,,,,,,,,,,,,283.2,4.4428087,,,,,,,,,,
5585,,,,,,,,,,,,,,,,,,,,,,,283.0,4.3426389,,,,,,,,,,
5586,,,,,,,,,,,,,,,,,,,,,,,282.8,3.7660639,,,,,,,,,,
5587,,,,,,,,,,,,,,,,,,,,,,,282.6,3.8173459,,,,,,,,,,
5588,,,,,,,,,,,,,,,,,,,,,,,282.4,3.8791379,,,,,,,,,,
5589,,,,,,,,,,,,,,,,,,,,,,,282.2,4.851553,,,,,,,,,,
5590,,,,,,,,,,,,,,,,,,,,,,,282.0,5.1621573,,,,,,,,,,
5591,,,,,,,,,,,,,,,,,,,,,,,281.8,5.7026237,,,,,,,,,,
5592,,,,,,,,,,,,,,,,,,,,,,,281.6,4.5446826,,,,,,,,,,
5593,,,,,,,,,,,,,,,,,,,,,,,281.4,5.1028312,,,,,,,,,,
5594,,,,,,,,,,,,,,,,,,,,,,,281.2,4.6039907,,,,,,,,,,
5595,,,,,,,,,,,,,,,,,,,,,,,281.0,4.553247,,,,,,,,,,
5596,,,,,,,,,,,,,,,,,,,,,,,280.8,4.831014,,,,,,,,,,
5597,,,,,,,,,,,,,,,,,,,,,,,280.6,4.8741507,,,,,,,,,,
5598,,,,,,,,,,,,,,,,,,,,,,,280.4,3.9520707,,,,,,,,,,
5599,,,,,,,,,,,,,,,,,,,,,,,280.2,3.9059885,,,,,,,,,,
5600,,,,,,,,,,,,,,,,,,,,,,,280.0,4.0011577,,,,,,,,,,
5601,,,,,,,,,,,,,,,,,,,,,,,279.8,4.2386622,,,,,,,,,,
5602,,,,,,,,,,,,,,,,,,,,,,,279.6,4.8176181,,,,,,,,,,
5603,,,,,,,,,,,,,,,,,,,,,,,279.4,4.7909235,,,,,,,,,,
5604,,,,,,,,,,,,,,,,,,,,,,,279.2,4.3818983,,,,,,,,,,
5605,,,,,,,,,,,,,,,,,,,,,,,279.0,5.2319147,,,,,,,,,,
5606,,,,,,,,,,,,,,,,,,,,,,,278.8,4.6602077,,,,,,,,,,
5607,,,,,,,,,,,,,,,,,,,,,,,278.6,4.7030891,,,,,,,,,,
5608,,,,,,,,,,,,,,,,,,,,,,,278.4,4.5056717,,,,,,,,,,
5609,,,,,,,,,,,,,,,,,,,,,,,278.2,3.9433597,,,,,,,,,,
5610,,,,,,,,,,,,,,,,,,,,,,,278.0,3.8787696,,,,,,,,,,
5611,,,,,,,,,,,,,,,,,,,,,,,277.8,4.2316938,,,,,,,,,,
5612,,,,,,,,,,,,,,,,,,,,,,,277.6,4.771542,,,,,,,,,,
5613,,,,,,,,,,,,,,,,,,,,,,,277.4,4.452352,,,,,,,,,,
5614,,,,,,,,,,,,,,,,,,,,,,,277.2,3.7900181,,,,,,,,,,
5615,,,,,,,,,,,,,,,,,,,,,,,277.0,4.2543945,,,,,,,,,,
5616,,,,,,,,,,,,,,,,,,,,,,,276.8,4.8542402,,,,,,,,,,
5617,,,,,,,,,,,,,,,,,,,,,,,276.6,4.5790209,,,,,,,,,,
5618,,,,,,,,,,,,,,,,,,,,,,,276.4,5.2951519,,,,,,,,,,
5619,,,,,,,,,,,,,,,,,,,,,,,276.2,5.1664358,,,,,,,,,,
5620,,,,,,,,,,,,,,,,,,,,,,,276.0,5.1783953,,,,,,,,,,
5621,,,,,,,,,,,,,,,,,,,,,,,275.8,6.173139,,,,,,,,,,
5622,,,,,,,,,,,,,,,,,,,,,,,275.6,5.492702,,,,,,,,,,
5623,,,,,,,,,,,,,,,,,,,,,,,275.4,5.3324181,,,,,,,,,,
5624,,,,,,,,,,,,,,,,,,,,,,,275.2,5.4846493,,,,,,,,,,
5625,,,,,,,,,,,,,,,,,,,,,,,275.0,4.4770444,,,,,,,,,,
5626,,,,,,,,,,,,,,,,,,,,,,,274.8,5.2384242,,,,,,,,,,
5627,,,,,,,,,,,,,,,,,,,,,,,274.6,5.0240093,,,,,,,,,,
5628,,,,,,,,,,,,,,,,,,,,,,,274.4,4.2678464,,,,,,,,,,
5629,,,,,,,,,,,,,,,,,,,,,,,274.2,5.2597621,,,,,,,,,,
5630,,,,,,,,,,,,,,,,,,,,,,,274.0,4.7584401,,,,,,,,,,
5631,,,,,,,,,,,,,,,,,,,,,,,273.8,4.7189937,,,,,,,,,,
5632,,,,,,,,,,,,,,,,,,,,,,,273.6,3.9045376,,,,,,,,,,
5633,,,,,,,,,,,,,,,,,,,,,,,273.4,5.0896395,,,,,,,,,,
5634,,,,,,,,,,,,,,,,,,,,,,,273.2,4.8391679,,,,,,,,,,
5635,,,,,,,,,,,,,,,,,,,,,,,273.0,5.1768445,,,,,,,,,,
5636,,,,,,,,,,,,,,,,,,,,,,,272.8,5.2153139,,,,,,,,,,
5637,,,,,,,,,,,,,,,,,,,,,,,272.6,4.8644706,,,,,,,,,,
5638,,,,,,,,,,,,,,,,,,,,,,,272.4,5.0176975,,,,,,,,,,
5639,,,,,,,,,,,,,,,,,,,,,,,272.2,5.160527,,,,,,,,,,
5640,,,,,,,,,,,,,,,,,,,,,,,272.0,5.9890402,,,,,,,,,,
5641,,,,,,,,,,,,,,,,,,,,,,,271.8,4.1831574,,,,,,,,,,
5642,,,,,,,,,,,,,,,,,,,,,,,271.6,4.3460813,,,,,,,,,,
5643,,,,,,,,,,,,,,,,,,,,,,,271.4,4.6426268,,,,,,,,,,
5644,,,,,,,,,,,,,,,,,,,,,,,271.2,5.4640825,,,,,,,,,,
5645,,,,,,,,,,,,,,,,,,,,,,,271.0,4.2199802,,,,,,,,,,
5646,,,,,,,,,,,,,,,,,,,,,,,270.8,5.0874783,,,,,,,,,,
5647,,,,,,,,,,,,,,,,,,,,,,,270.6,4.9974744,,,,,,,,,,
5648,,,,,,,,,,,,,,,,,,,,,,,270.4,4.9994699,,,,,,,,,,
5649,,,,,,,,,,,,,,,,,,,,,,,270.2,5.0491682,,,,,,,,,,
5650,,,,,,,,,,,,,,,,,,,,,,,270.0,5.1110354,,,,,,,,,,
5651,,,,,,,,,,,,,,,,,,,,,,,269.8,5.3218903,,,,,,,,,,
5652,,,,,,,,,,,,,,,,,,,,,,,269.6,5.6654908,,,,,,,,,,
5653,,,,,,,,,,,,,,,,,,,,,,,269.4,4.9889348,,,,,,,,,,
5654,,,,,,,,,,,,,,,,,,,,,,,269.2,4.4803791,,,,,,,,,,
5655,,,,,,,,,,,,,,,,,,,,,,,269.0,5.4417807,,,,,,,,,,
5656,,,,,,,,,,,,,,,,,,,,,,,268.8,4.776627,,,,,,,,,,
5657,,,,,,,,,,,,,,,,,,,,,,,268.6,5.096937,,,,,,,,,,
5658,,,,,,,,,,,,,,,,,,,,,,,268.4,4.986765,,,,,,,,,,
5659,,,,,,,,,,,,,,,,,,,,,,,268.2,4.5400831,,,,,,,,,,
5660,,,,,,,,,,,,,,,,,,,,,,,268.0,5.2981233,,,,,,,,,,
5661,,,,,,,,,,,,,,,,,,,,,,,267.8,5.5814467,,,,,,,,,,
5662,,,,,,,,,,,,,,,,,,,,,,,267.6,4.9220785,,,,,,,,,,
5663,,,,,,,,,,,,,,,,,,,,,,,267.4,4.9966091,,,,,,,,,,
5664,,,,,,,,,,,,,,,,,,,,,,,267.2,4.9406864,,,,,,,,,,
5665,,,,,,,,,,,,,,,,,,,,,,,267.0,5.0800645,,,,,,,,,,
5666,,,,,,,,,,,,,,,,,,,,,,,266.8,4.604361,,,,,,,,,,
5667,,,,,,,,,,,,,,,,,,,,,,,266.6,4.2892717,,,,,,,,,,
5668,,,,,,,,,,,,,,,,,,,,,,,266.4,5.0348476,,,,,,,,,,
5669,,,,,,,,,,,,,,,,,,,,,,,266.2,4.9720616,,,,,,,,,,
5670,,,,,,,,,,,,,,,,,,,,,,,266.0,4.7435716,,,,,,,,,,
5671,,,,,,,,,,,,,,,,,,,,,,,265.8,5.9018894,,,,,,,,,,
5672,,,,,,,,,,,,,,,,,,,,,,,265.6,4.1165649,,,,,,,,,,
5673,,,,,,,,,,,,,,,,,,,,,,,265.4,3.9868453,,,,,,,,,,
5674,,,,,,,,,,,,,,,,,,,,,,,265.2,4.3350237,,,,,,,,,,
5675,,,,,,,,,,,,,,,,,,,,,,,265.0,4.5700557,,,,,,,,,,
5676,,,,,,,,,,,,,,,,,,,,,,,264.8,4.2735803,,,,,,,,,,
5677,,,,,,,,,,,,,,,,,,,,,,,264.6,4.1595323,,,,,,,,,,
5678,,,,,,,,,,,,,,,,,,,,,,,264.4,5.0237065,,,,,,,,,,
5679,,,,,,,,,,,,,,,,,,,,,,,264.2,5.071452,,,,,,,,,,
5680,,,,,,,,,,,,,,,,,,,,,,,264.0,4.7824048,,,,,,,,,,
5681,,,,,,,,,,,,,,,,,,,,,,,263.8,4.9362269,,,,,,,,,,
5682,,,,,,,,,,,,,,,,,,,,,,,263.6,4.9459644,,,,,,,,,,
5683,,,,,,,,,,,,,,,,,,,,,,,263.4,5.5648467,,,,,,,,,,
5684,,,,,,,,,,,,,,,,,,,,,,,263.2,4.9791826,,,,,,,,,,
5685,,,,,,,,,,,,,,,,,,,,,,,263.0,4.9731644,,,,,,,,,,
5686,,,,,,,,,,,,,,,,,,,,,,,262.8,4.7190727,,,,,,,,,,
5687,,,,,,,,,,,,,,,,,,,,,,,262.6,4.5911609,,,,,,,,,,
5688,,,,,,,,,,,,,,,,,,,,,,,262.4,4.9832573,,,,,,,,,,
5689,,,,,,,,,,,,,,,,,,,,,,,262.2,4.3233669,,,,,,,,,,
5690,,,,,,,,,,,,,,,,,,,,,,,262.0,4.7116735,,,,,,,,,,
5691,,,,,,,,,,,,,,,,,,,,,,,261.8,4.9396945,,,,,,,,,,
5692,,,,,,,,,,,,,,,,,,,,,,,261.6,4.9968866,,,,,,,,,,
5693,,,,,,,,,,,,,,,,,,,,,,,261.4,4.3167018,,,,,,,,,,
5694,,,,,,,,,,,,,,,,,,,,,,,261.2,4.2002219,,,,,,,,,,
5695,,,,,,,,,,,,,,,,,,,,,,,261.0,4.0963574,,,,,,,,,,
5696,,,,,,,,,,,,,,,,,,,,,,,260.8,4.5487759,,,,,,,,,,
5697,,,,,,,,,,,,,,,,,,,,,,,260.6,4.9974554,,,,,,,,,,
5698,,,,,,,,,,,,,,,,,,,,,,,260.4,5.4190228,,,,,,,,,,
5699,,,,,,,,,,,,,,,,,,,,,,,260.2,5.562225,,,,,,,,,,
5700,,,,,,,,,,,,,,,,,,,,,,,260.0,5.0449761,,,,,,,,,,
5701,,,,,,,,,,,,,,,,,,,,,,,259.8,4.6962835,,,,,,,,,,
5702,,,,,,,,,,,,,,,,,,,,,,,259.6,4.4306958,,,,,,,,,,
5703,,,,,,,,,,,,,,,,,,,,,,,259.4,5.0942694,,,,,,,,,,
5704,,,,,,,,,,,,,,,,,,,,,,,259.2,5.8050137,,,,,,,,,,
5705,,,,,,,,,,,,,,,,,,,,,,,259.0,4.352644,,,,,,,,,,
5706,,,,,,,,,,,,,,,,,,,,,,,258.8,4.111607,,,,,,,,,,
5707,,,,,,,,,,,,,,,,,,,,,,,258.6,5.0473017,,,,,,,,,,
5708,,,,,,,,,,,,,,,,,,,,,,,258.4,4.6625011,,,,,,,,,,
5709,,,,,,,,,,,,,,,,,,,,,,,258.2,4.3990055,,,,,,,,,,
5710,,,,,,,,,,,,,,,,,,,,,,,258.0,4.9672062,,,,,,,,,,
5711,,,,,,,,,,,,,,,,,,,,,,,257.8,4.9807873,,,,,,,,,,
5712,,,,,,,,,,,,,,,,,,,,,,,257.6,4.2853217,,,,,,,,,,
5713,,,,,,,,,,,,,,,,,,,,,,,257.4,5.1133558,,,,,,,,,,
5714,,,,,,,,,,,,,,,,,,,,,,,257.2,4.2943305,,,,,,,,,,
5715,,,,,,,,,,,,,,,,,,,,,,,257.0,4.8393736,,,,,,,,,,
5716,,,,,,,,,,,,,,,,,,,,,,,256.8,5.8815369,,,,,,,,,,
5717,,,,,,,,,,,,,,,,,,,,,,,256.6,5.4445936,,,,,,,,,,
5718,,,,,,,,,,,,,,,,,,,,,,,256.4,5.7386896,,,,,,,,,,
5719,,,,,,,,,,,,,,,,,,,,,,,256.2,5.3070255,,,,,,,,,,
5720,,,,,,,,,,,,,,,,,,,,,,,256.0,5.6025924,,,,,,,,,,
5721,,,,,,,,,,,,,,,,,,,,,,,255.8,5.03094,,,,,,,,,,
5722,,,,,,,,,,,,,,,,,,,,,,,255.6,5.2406877,,,,,,,,,,
5723,,,,,,,,,,,,,,,,,,,,,,,255.4,6.0026599,,,,,,,,,,
5724,,,,,,,,,,,,,,,,,,,,,,,255.2,5.3902415,,,,,,,,,,
5725,,,,,,,,,,,,,,,,,,,,,,,255.0,4.5581545,,,,,,,,,,
5726,,,,,,,,,,,,,,,,,,,,,,,254.8,4.6912201,,,,,,,,,,
5727,,,,,,,,,,,,,,,,,,,,,,,254.6,4.5239578,,,,,,,,,,
5728,,,,,,,,,,,,,,,,,,,,,,,254.4,4.7748129,,,,,,,,,,
5729,,,,,,,,,,,,,,,,,,,,,,,254.2,4.3626272,,,,,,,,,,
5730,,,,,,,,,,,,,,,,,,,,,,,254.0,5.146829,,,,,,,,,,
5731,,,,,,,,,,,,,,,,,,,,,,,253.8,4.5323444,,,,,,,,,,
5732,,,,,,,,,,,,,,,,,,,,,,,253.6,5.022623,,,,,,,,,,
5733,,,,,,,,,,,,,,,,,,,,,,,253.4,4.6918095,,,,,,,,,,
5734,,,,,,,,,,,,,,,,,,,,,,,253.2,5.5615316,,,,,,,,,,
5735,,,,,,,,,,,,,,,,,,,,,,,253.0,5.2466637,,,,,,,,,,
5736,,,,,,,,,,,,,,,,,,,,,,,252.8,4.3423177,,,,,,,,,,
5737,,,,,,,,,,,,,,,,,,,,,,,252.6,4.9437578,,,,,,,,,,
5738,,,,,,,,,,,,,,,,,,,,,,,252.4,4.2154083,,,,,,,,,,
5739,,,,,,,,,,,,,,,,,,,,,,,252.2,5.4961284,,,,,,,,,,
5740,,,,,,,,,,,,,,,,,,,,,,,252.0,5.9801602,,,,,,,,,,
5741,,,,,,,,,,,,,,,,,,,,,,,251.8,5.3158927,,,,,,,,,,
5742,,,,,,,,,,,,,,,,,,,,,,,251.6,4.7501806,,,,,,,,,,
5743,,,,,,,,,,,,,,,,,,,,,,,251.4,5.3345335,,,,,,,,,,
5744,,,,,,,,,,,,,,,,,,,,,,,251.2,5.2359018,,,,,,,,,,
5745,,,,,,,,,,,,,,,,,,,,,,,251.0,4.3162494,,,,,,,,,,
5746,,,,,,,,,,,,,,,,,,,,,,,250.8,4.7906381,,,,,,,,,,
5747,,,,,,,,,,,,,,,,,,,,,,,250.6,4.6045666,,,,,,,,,,
5748,,,,,,,,,,,,,,,,,,,,,,,250.4,4.4047764,,,,,,,,,,
5749,,,,,,,,,,,,,,,,,,,,,,,250.2,4.990043,,,,,,,,,,
5750,,,,,,,,,,,,,,,,,,,,,,,250.0,5.0229686,,,,,,,,,,
5751,,,,,,,,,,,,,,,,,,,,,,,249.8,5.1875901,,,,,,,,,,
5752,,,,,,,,,,,,,,,,,,,,,,,249.6,4.9751766,,,,,,,,,,
5753,,,,,,,,,,,,,,,,,,,,,,,249.4,4.7747011,,,,,,,,,,
5754,,,,,,,,,,,,,,,,,,,,,,,249.2,4.5793298,,,,,,,,,,
5755,,,,,,,,,,,,,,,,,,,,,,,249.0,5.4787465,,,,,,,,,,
5756,,,,,,,,,,,,,,,,,,,,,,,248.8,4.4682094,,,,,,,,,,
5757,,,,,,,,,,,,,,,,,,,,,,,248.6,5.1121001,,,,,,,,,,
5758,,,,,,,,,,,,,,,,,,,,,,,248.4,4.6752466,,,,,,,,,,
5759,,,,,,,,,,,,,,,,,,,,,,,248.2,5.1871801,,,,,,,,,,
5760,,,,,,,,,,,,,,,,,,,,,,,248.0,5.0423125,,,,,,,,,,
5761,,,,,,,,,,,,,,,,,,,,,,,247.8,5.2379092,,,,,,,,,,
5762,,,,,,,,,,,,,,,,,,,,,,,247.6,5.4497155,,,,,,,,,,
5763,,,,,,,,,,,,,,,,,,,,,,,247.4,5.5252751,,,,,,,,,,
5764,,,,,,,,,,,,,,,,,,,,,,,247.2,5.1151805,,,,,,,,,,
5765,,,,,,,,,,,,,,,,,,,,,,,247.0,5.1401191,,,,,,,,,,
5766,,,,,,,,,,,,,,,,,,,,,,,246.8,6.0237334,,,,,,,,,,
5767,,,,,,,,,,,,,,,,,,,,,,,246.6,5.7941508,,,,,,,,,,
5768,,,,,,,,,,,,,,,,,,,,,,,246.4,5.6956556,,,,,,,,,,
5769,,,,,,,,,,,,,,,,,,,,,,,246.2,5.8028656,,,,,,,,,,
5770,,,,,,,,,,,,,,,,,,,,,,,246.0,5.0944525,,,,,,,,,,
5771,,,,,,,,,,,,,,,,,,,,,,,245.8,5.1001562,,,,,,,,,,
5772,,,,,,,,,,,,,,,,,,,,,,,245.6,5.1647069,,,,,,,,,,
5773,,,,,,,,,,,,,,,,,,,,,,,245.4,4.846585,,,,,,,,,,
5774,,,,,,,,,,,,,,,,,,,,,,,245.2,4.9803074,,,,,,,,,,
5775,,,,,,,,,,,,,,,,,,,,,,,245.0,5.7174473,,,,,,,,,,
5776,,,,,,,,,,,,,,,,,,,,,,,244.8,4.864226,,,,,,,,,,
5777,,,,,,,,,,,,,,,,,,,,,,,244.6,4.6658221,,,,,,,,,,
5778,,,,,,,,,,,,,,,,,,,,,,,244.4,4.9790669,,,,,,,,,,
5779,,,,,,,,,,,,,,,,,,,,,,,244.2,5.603513,,,,,,,,,,
5780,,,,,,,,,,,,,,,,,,,,,,,244.0,5.3367862,,,,,,,,,,
5781,,,,,,,,,,,,,,,,,,,,,,,243.8,4.5216438,,,,,,,,,,
5782,,,,,,,,,,,,,,,,,,,,,,,243.6,5.1594407,,,,,,,,,,
5783,,,,,,,,,,,,,,,,,,,,,,,243.4,4.9493168,,,,,,,,,,
5784,,,,,,,,,,,,,,,,,,,,,,,243.2,4.7875499,,,,,,,,,,
5785,,,,,,,,,,,,,,,,,,,,,,,243.0,4.9254629,,,,,,,,,,
5786,,,,,,,,,,,,,,,,,,,,,,,242.8,5.624387,,,,,,,,,,
5787,,,,,,,,,,,,,,,,,,,,,,,242.6,4.7544914,,,,,,,,,,
5788,,,,,,,,,,,,,,,,,,,,,,,242.4,4.7883783,,,,,,,,,,
5789,,,,,,,,,,,,,,,,,,,,,,,242.2,5.2755591,,,,,,,,,,
5790,,,,,,,,,,,,,,,,,,,,,,,242.0,5.0714962,,,,,,,,,,
5791,,,,,,,,,,,,,,,,,,,,,,,241.8,5.5475886,,,,,,,,,,
5792,,,,,,,,,,,,,,,,,,,,,,,241.6,5.917489,,,,,,,,,,
5793,,,,,,,,,,,,,,,,,,,,,,,241.4,4.3901948,,,,,,,,,,
5794,,,,,,,,,,,,,,,,,,,,,,,241.2,4.3312368,,,,,,,,,,
5795,,,,,,,,,,,,,,,,,,,,,,,241.0,4.4160208,,,,,,,,,,
5796,,,,,,,,,,,,,,,,,,,,,,,240.8,5.0782606,,,,,,,,,,
5797,,,,,,,,,,,,,,,,,,,,,,,240.6,5.0497988,,,,,,,,,,
5798,,,,,,,,,,,,,,,,,,,,,,,240.4,5.2937131,,,,,,,,,,
5799,,,,,,,,,,,,,,,,,,,,,,,240.2,5.413186,,,,,,,,,,
5800,,,,,,,,,,,,,,,,,,,,,,,240.0,4.3270026,,,,,,,,,,
5801,,,,,,,,,,,,,,,,,,,,,,,239.8,5.5097502,,,,,,,,,,
5802,,,,,,,,,,,,,,,,,,,,,,,239.6,5.2622407,,,,,,,,,,
5803,,,,,,,,,,,,,,,,,,,,,,,239.4,5.7430495,,,,,,,,,,
5804,,,,,,,,,,,,,,,,,,,,,,,239.2,4.2736936,,,,,,,,,,
5805,,,,,,,,,,,,,,,,,,,,,,,239.0,5.0167413,,,,,,,,,,
5806,,,,,,,,,,,,,,,,,,,,,,,238.8,4.4708743,,,,,,,,,,
5807,,,,,,,,,,,,,,,,,,,,,,,238.6,4.9809414,,,,,,,,,,
5808,,,,,,,,,,,,,,,,,,,,,,,238.4,5.0352737,,,,,,,,,,
5809,,,,,,,,,,,,,,,,,,,,,,,238.2,5.1520463,,,,,,,,,,
5810,,,,,,,,,,,,,,,,,,,,,,,238.0,5.0851339,,,,,,,,,,
5811,,,,,,,,,,,,,,,,,,,,,,,237.8,4.9940811,,,,,,,,,,
5812,,,,,,,,,,,,,,,,,,,,,,,237.6,5.8847706,,,,,,,,,,
5813,,,,,,,,,,,,,,,,,,,,,,,237.4,5.1565479,,,,,,,,,,
5814,,,,,,,,,,,,,,,,,,,,,,,237.2,4.9163384,,,,,,,,,,
5815,,,,,,,,,,,,,,,,,,,,,,,237.0,5.0485456,,,,,,,,,,
5816,,,,,,,,,,,,,,,,,,,,,,,236.8,4.8710938,,,,,,,,,,
5817,,,,,,,,,,,,,,,,,,,,,,,236.6,5.7165009,,,,,,,,,,
5818,,,,,,,,,,,,,,,,,,,,,,,236.4,5.3431893,,,,,,,,,,
5819,,,,,,,,,,,,,,,,,,,,,,,236.2,4.8145546,,,,,,,,,,
5820,,,,,,,,,,,,,,,,,,,,,,,236.0,4.827632,,,,,,,,,,
5821,,,,,,,,,,,,,,,,,,,,,,,235.8,4.6156875,,,,,,,,,,
5822,,,,,,,,,,,,,,,,,,,,,,,235.6,4.4263027,,,,,,,,,,
5823,,,,,,,,,,,,,,,,,,,,,,,235.4,5.2729118,,,,,,,,,,
5824,,,,,,,,,,,,,,,,,,,,,,,235.2,5.0797702,,,,,,,,,,
5825,,,,,,,,,,,,,,,,,,,,,,,235.0,5.1892202,,,,,,,,,,
5826,,,,,,,,,,,,,,,,,,,,,,,234.8,4.7653951,,,,,,,,,,
5827,,,,,,,,,,,,,,,,,,,,,,,234.6,5.1018461,,,,,,,,,,
5828,,,,,,,,,,,,,,,,,,,,,,,234.4,5.8093936,,,,,,,,,,
5829,,,,,,,,,,,,,,,,,,,,,,,234.2,6.6107411,,,,,,,,,,
5830,,,,,,,,,,,,,,,,,,,,,,,234.0,5.4296031,,,,,,,,,,
5831,,,,,,,,,,,,,,,,,,,,,,,233.8,5.3189809,,,,,,,,,,
5832,,,,,,,,,,,,,,,,,,,,,,,233.6,5.0029364,,,,,,,,,,
5833,,,,,,,,,,,,,,,,,,,,,,,233.4,4.9729382,,,,,,,,,,
5834,,,,,,,,,,,,,,,,,,,,,,,233.2,5.1514914,,,,,,,,,,
5835,,,,,,,,,,,,,,,,,,,,,,,233.0,5.1424757,,,,,,,,,,
5836,,,,,,,,,,,,,,,,,,,,,,,232.8,6.0095826,,,,,,,,,,
5837,,,,,,,,,,,,,,,,,,,,,,,232.6,5.3114373,,,,,,,,,,
5838,,,,,,,,,,,,,,,,,,,,,,,232.4,4.8835616,,,,,,,,,,
5839,,,,,,,,,,,,,,,,,,,,,,,232.2,5.4720044,,,,,,,,,,
5840,,,,,,,,,,,,,,,,,,,,,,,232.0,6.2976589,,,,,,,,,,
5841,,,,,,,,,,,,,,,,,,,,,,,231.8,6.5559017,,,,,,,,,,
5842,,,,,,,,,,,,,,,,,,,,,,,231.6,5.6576809,,,,,,,,,,
5843,,,,,,,,,,,,,,,,,,,,,,,231.4,4.7925743,,,,,,,,,,
5844,,,,,,,,,,,,,,,,,,,,,,,231.2,4.6173912,,,,,,,,,,
5845,,,,,,,,,,,,,,,,,,,,,,,231.0,5.0115752,,,,,,,,,,
5846,,,,,,,,,,,,,,,,,,,,,,,230.8,5.2084952,,,,,,,,,,
5847,,,,,,,,,,,,,,,,,,,,,,,230.6,4.3520443,,,,,,,,,,
5848,,,,,,,,,,,,,,,,,,,,,,,230.4,5.2617898,,,,,,,,,,
5849,,,,,,,,,,,,,,,,,,,,,,,230.2,4.9127793,,,,,,,,,,
5850,,,,,,,,,,,,,,,,,,,,,,,230.0,5.6657392,,,,,,,,,,
5851,,,,,,,,,,,,,,,,,,,,,,,229.8,6.0427601,,,,,,,,,,
5852,,,,,,,,,,,,,,,,,,,,,,,229.6,6.1262933,,,,,,,,,,
5853,,,,,,,,,,,,,,,,,,,,,,,229.4,5.4158437,,,,,,,,,,
5854,,,,,,,,,,,,,,,,,,,,,,,229.2,5.0524569,,,,,,,,,,
5855,,,,,,,,,,,,,,,,,,,,,,,229.0,5.970819,,,,,,,,,,
5856,,,,,,,,,,,,,,,,,,,,,,,228.8,5.7560004,,,,,,,,,,
5857,,,,,,,,,,,,,,,,,,,,,,,228.6,5.7402728,,,,,,,,,,
5858,,,,,,,,,,,,,,,,,,,,,,,228.4,4.6727196,,,,,,,,,,
5859,,,,,,,,,,,,,,,,,,,,,,,228.2,5.1805564,,,,,,,,,,
5860,,,,,,,,,,,,,,,,,,,,,,,228.0,5.6581953,,,,,,,,,,
5861,,,,,,,,,,,,,,,,,,,,,,,227.8,5.1959805,,,,,,,,,,
5862,,,,,,,,,,,,,,,,,,,,,,,227.6,5.2935837,,,,,,,,,,
5863,,,,,,,,,,,,,,,,,,,,,,,227.4,4.0585165,,,,,,,,,,
5864,,,,,,,,,,,,,,,,,,,,,,,227.2,4.1853651,,,,,,,,,,
5865,,,,,,,,,,,,,,,,,,,,,,,227.0,5.4690452,,,,,,,,,,
